Sr No._x,Reference No (URN),Journal Date,"Date of
Purchase",Date of Expiry,Name of the Purchaser,Prefix_x,"Bond
Number_x",Denominations_x,Issue Branch Code,Issue Teller,Status,Prefix_Bond,Sr No._y,Date of,Name of the Political Party,"Account no. of
Political Party",Prefix_y,"Bond
Number_y",Denominations_y,"Pay Branch
Code",Pay Teller
16111,1.36E+21,11-10-2023,11-10-2023,25-10-2023,RATHOD LAKHIBEN,OL,27622,100000,1355,5120497,Paid,OL27622,18369,20-10-2023,SHIVSENA,*******4444,OL,27622,100000,300,6624197
15873,1.36E+21,11-10-2023,11-10-2023,25-10-2023,BHACHIBEN KHAMUBHAI MANVAR,OL,27623,100000,1355,5120497,Paid,OL27623,18381,20-10-2023,SHIVSENA,*******4444,OL,27623,100000,300,6624197
16114,1.36E+21,11-10-2023,11-10-2023,25-10-2023,RATHOD LAKHIBEN,OL,27624,100000,1355,5120497,Paid,OL27624,18372,20-10-2023,SHIVSENA,*******4444,OL,27624,100000,300,6624197
15870,1.36E+21,11-10-2023,11-10-2023,25-10-2023,BHACHIBEN KHAMUBHAI MANVAR,OL,27625,100000,1355,5120497,Paid,OL27625,18379,20-10-2023,SHIVSENA,*******4444,OL,27625,100000,300,6624197
16116,1.36E+21,11-10-2023,11-10-2023,25-10-2023,RATHOD LAKHIBEN,OL,27626,100000,1355,5120497,Paid,OL27626,18374,20-10-2023,SHIVSENA,*******4444,OL,27626,100000,300,6624197
15867,1.36E+21,11-10-2023,11-10-2023,25-10-2023,BHACHIBEN KHAMUBHAI MANVAR,OL,27627,100000,1355,5120497,Paid,OL27627,18376,20-10-2023,SHIVSENA,*******4444,OL,27627,100000,300,6624197
1926,8.00E+20,08-05-2019,08-05-2019,22-05-2019,M R F LIMITED,OL,28101,100000,800,7273126,Paid,OL28101,4150,22-05-2019,BHARATIYA JANATA PARTY,*******8244,OL,28101,100000,691,3300196
1925,8.00E+20,08-05-2019,08-05-2019,22-05-2019,M R F LIMITED,OL,28119,100000,800,7273126,Paid,OL28119,4149,22-05-2019,BHARATIYA JANATA PARTY,*******8244,OL,28119,100000,691,3300196
1924,8.00E+20,08-05-2019,08-05-2019,22-05-2019,M R F LIMITED,OL,28133,100000,800,7273126,Paid,OL28133,4148,22-05-2019,BHARATIYA JANATA PARTY,*******8244,OL,28133,100000,691,3300196
1923,8.00E+20,08-05-2019,08-05-2019,22-05-2019,M R F LIMITED,OL,28150,100000,800,7273126,Paid,OL28150,4147,22-05-2019,BHARATIYA JANATA PARTY,*******8244,OL,28150,100000,691,3300196
1927,8.00E+20,08-05-2019,08-05-2019,22-05-2019,M R F LIMITED,OL,28179,100000,800,7273126,Paid,OL28179,4151,22-05-2019,BHARATIYA JANATA PARTY,*******8244,OL,28179,100000,691,3300196
1191,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28502,100000,509,7315678,Paid,OL28502,2225,20-04-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28502,100000,691,2511282
1188,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28504,100000,509,7315678,Paid,OL28504,2224,20-04-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28504,100000,691,2511282
1170,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28506,100000,509,7315678,Paid,OL28506,2218,20-04-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28506,100000,691,2511282
1193,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28508,100000,509,7315678,Paid,OL28508,2226,20-04-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28508,100000,691,2511282
1182,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28510,100000,509,7315678,Paid,OL28510,2221,20-04-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28510,100000,691,2511282
1174,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28512,100000,509,7315678,Paid,OL28512,2219,20-04-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28512,100000,691,2511282
1195,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28514,100000,509,7315678,Paid,OL28514,2227,20-04-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28514,100000,691,2511282
1186,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28516,100000,509,7315678,Paid,OL28516,2223,20-04-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28516,100000,691,2511282
1183,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28518,100000,509,7315678,Paid,OL28518,2222,20-04-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28518,100000,691,2511282
1175,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28520,100000,509,7315678,Paid,OL28520,2220,20-04-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28520,100000,691,2511282
1187,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28522,100000,509,7315678,Paid,OL28522,2841,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28522,100000,691,3300196
1181,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28524,100000,509,7315678,Paid,OL28524,2838,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28524,100000,691,3300196
1184,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28526,100000,509,7315678,Paid,OL28526,2839,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28526,100000,691,3300196
1176,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28528,100000,509,7315678,Paid,OL28528,2833,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28528,100000,691,3300196
1177,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28530,100000,509,7315678,Paid,OL28530,2834,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28530,100000,691,3300196
1189,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28532,100000,509,7315678,Paid,OL28532,2842,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28532,100000,691,3300196
1179,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28534,100000,509,7315678,Paid,OL28534,2836,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28534,100000,691,3300196
1194,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28536,100000,509,7315678,Paid,OL28536,2845,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28536,100000,691,3300196
1185,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28538,100000,509,7315678,Paid,OL28538,2840,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28538,100000,691,3300196
1172,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28540,100000,509,7315678,Paid,OL28540,2831,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28540,100000,691,3300196
1168,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28542,100000,509,7315678,Paid,OL28542,2828,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28542,100000,691,3300196
1190,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28544,100000,509,7315678,Paid,OL28544,2843,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28544,100000,691,3300196
1173,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28546,100000,509,7315678,Paid,OL28546,2832,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28546,100000,691,3300196
1171,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28548,100000,509,7315678,Paid,OL28548,2830,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28548,100000,691,3300196
1196,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28550,100000,509,7315678,Paid,OL28550,2846,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28550,100000,691,3300196
1180,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28552,100000,509,7315678,Paid,OL28552,2837,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28552,100000,691,3300196
1167,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28554,100000,509,7315678,Paid,OL28554,2827,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28554,100000,691,3300196
1192,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28556,100000,509,7315678,Paid,OL28556,2844,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28556,100000,691,3300196
1178,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28558,100000,509,7315678,Paid,OL28558,2835,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28558,100000,691,3300196
1169,5.09E+20,18-04-2019,18-04-2019,02-05-2019,VM SALGAOCAR CORPORATION PVT LTD,OL,28560,100000,509,7315678,Paid,OL28560,2829,25-04-2019,BHARATIYA JANATA PARTY,*******8244,OL,28560,100000,691,3300196
3269,6.91E+20,21-01-2020,21-01-2020,04-02-2020,JANAM ENTERPRISES,OL,28701,100000,691,3428540,Paid,OL28701,4916,28-01-2020,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28701,100000,691,3428540
11297,6.91E+20,15-11-2022,15-11-2022,29-11-2022,VEDANTA ELECTRICALS PRIVATE LIMITED,OL,28702,100000,691,5972302,Paid,OL28702,12870,23-11-2022,YSR,*******6354,OL,28702,100000,847,1010404
3271,6.91E+20,21-01-2020,21-01-2020,04-02-2020,JANAM ENTERPRISES,OL,28703,100000,691,3428540,Paid,OL28703,4918,28-01-2020,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28703,100000,691,3428540
11293,6.91E+20,15-11-2022,15-11-2022,29-11-2022,VEDANTA ELECTRICALS PRIVATE LIMITED,OL,28704,100000,691,5972302,Paid,OL28704,12866,23-11-2022,YSR,*******6354,OL,28704,100000,847,1010404
3270,6.91E+20,21-01-2020,21-01-2020,04-02-2020,JANAM ENTERPRISES,OL,28705,100000,691,3428540,Paid,OL28705,4917,28-01-2020,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28705,100000,691,3428540
11294,6.91E+20,15-11-2022,15-11-2022,29-11-2022,VEDANTA ELECTRICALS PRIVATE LIMITED,OL,28706,100000,691,5972302,Paid,OL28706,12867,23-11-2022,YSR,*******6354,OL,28706,100000,847,1010404
11578,6.91E+20,20-01-2023,20-01-2023,03-02-2023,DINESH KUMAR AGARWALLA,OL,28707,100000,691,5972302,Paid,OL28707,13228,27-01-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28707,100000,691,5972302
11295,6.91E+20,15-11-2022,15-11-2022,29-11-2022,VEDANTA ELECTRICALS PRIVATE LIMITED,OL,28708,100000,691,5972302,Paid,OL28708,12868,23-11-2022,YSR,*******6354,OL,28708,100000,847,1010404
11579,6.91E+20,20-01-2023,20-01-2023,03-02-2023,DINESH KUMAR AGARWALLA,OL,28709,100000,691,5972302,Paid,OL28709,13229,27-01-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28709,100000,691,5972302
11296,6.91E+20,15-11-2022,15-11-2022,29-11-2022,VEDANTA ELECTRICALS PRIVATE LIMITED,OL,28710,100000,691,5972302,Paid,OL28710,12869,23-11-2022,YSR,*******6354,OL,28710,100000,847,1010404
11580,6.91E+20,20-01-2023,20-01-2023,03-02-2023,DINESH KUMAR AGARWALLA,OL,28711,100000,691,5972302,Paid,OL28711,13230,27-01-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28711,100000,691,5972302
11303,6.91E+20,15-11-2022,15-11-2022,29-11-2022,VIPIN AGGARWAL,OL,28712,100000,691,5972302,Paid,OL28712,12874,23-11-2022,YSR,*******6354,OL,28712,100000,847,1010404
11585,6.91E+20,20-01-2023,20-01-2023,03-02-2023,RISHABH KHEMKA / ISHWAR CHAND KHEMK,OL,28713,100000,691,5972302,Paid,OL28713,13235,27-01-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28713,100000,691,5972302
11304,6.91E+20,15-11-2022,15-11-2022,29-11-2022,VIPIN AGGARWAL,OL,28714,100000,691,5972302,Paid,OL28714,12875,23-11-2022,YSR,*******6354,OL,28714,100000,847,1010404
11588,6.91E+20,20-01-2023,20-01-2023,03-02-2023,RISHABH KHEMKA / ISHWAR CHAND KHEMK,OL,28715,100000,691,5972302,Paid,OL28715,13238,27-01-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28715,100000,691,5972302
11302,6.91E+20,15-11-2022,15-11-2022,29-11-2022,VIPIN AGGARWAL,OL,28716,100000,691,5972302,Paid,OL28716,12873,23-11-2022,YSR,*******6354,OL,28716,100000,847,1010404
11586,6.91E+20,20-01-2023,20-01-2023,03-02-2023,RISHABH KHEMKA / ISHWAR CHAND KHEMK,OL,28717,100000,691,5972302,Paid,OL28717,13236,27-01-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28717,100000,691,5972302
11301,6.91E+20,15-11-2022,15-11-2022,29-11-2022,VIPIN AGGARWAL,OL,28718,100000,691,5972302,Paid,OL28718,12872,23-11-2022,YSR,*******6354,OL,28718,100000,847,1010404
11587,6.91E+20,20-01-2023,20-01-2023,03-02-2023,RISHABH KHEMKA / ISHWAR CHAND KHEMK,OL,28719,100000,691,5972302,Paid,OL28719,13237,27-01-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28719,100000,691,5972302
11300,6.91E+20,15-11-2022,15-11-2022,29-11-2022,VIPIN AGGARWAL,OL,28720,100000,691,5972302,Paid,OL28720,12871,23-11-2022,YSR,*******6354,OL,28720,100000,847,1010404
11581,6.91E+20,20-01-2023,20-01-2023,03-02-2023,MR. DEEPAK KHEMKA,OL,28721,100000,691,5972302,Paid,OL28721,13231,27-01-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28721,100000,691,5972302
11087,6.91E+20,15-11-2022,15-11-2022,29-11-2022,PREM AGGARWAL,OL,28722,100000,691,5972302,Paid,OL28722,12878,23-11-2022,YSR,*******6354,OL,28722,100000,847,1010404
11584,6.91E+20,20-01-2023,20-01-2023,03-02-2023,MR. DEEPAK KHEMKA,OL,28723,100000,691,5972302,Paid,OL28723,13234,27-01-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28723,100000,691,5972302
11089,6.91E+20,15-11-2022,15-11-2022,29-11-2022,PREM AGGARWAL,OL,28724,100000,691,5972302,Paid,OL28724,12880,23-11-2022,YSR,*******6354,OL,28724,100000,847,1010404
11583,6.91E+20,20-01-2023,20-01-2023,03-02-2023,MR. DEEPAK KHEMKA,OL,28725,100000,691,5972302,Paid,OL28725,13233,27-01-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28725,100000,691,5972302
11086,6.91E+20,15-11-2022,15-11-2022,29-11-2022,PREM AGGARWAL,OL,28726,100000,691,5972302,Paid,OL28726,12877,23-11-2022,YSR,*******6354,OL,28726,100000,847,1010404
11582,6.91E+20,20-01-2023,20-01-2023,03-02-2023,MR. DEEPAK KHEMKA,OL,28727,100000,691,5972302,Paid,OL28727,13232,27-01-2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,28727,100000,691,5972302
11088,6.91E+20,15-11-2022,15-11-2022,29-11-2022,PREM AGGARWAL,OL,28728,100000,691,5972302,Paid,OL28728,12879,23-11-2022,YSR,*******6354,OL,28728,100000,847,1010404
12701,6.91E+20,10-04-2023,10-04-2023,24-04-2023,VINAY KUMAR BHATT,OL,28729,100000,691,5972302,Paid,OL28729,14756,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28729,100000,1,5093597
11085,6.91E+20,15-11-2022,15-11-2022,29-11-2022,PREM AGGARWAL,OL,28730,100000,691,5972302,Paid,OL28730,12876,23-11-2022,YSR,*******6354,OL,28730,100000,847,1010404
12710,6.91E+20,10-04-2023,10-04-2023,24-04-2023,VINAY KUMAR BHATT,OL,28731,100000,691,5972302,Paid,OL28731,14765,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28731,100000,1,5093597
11128,6.91E+20,15-11-2022,15-11-2022,29-11-2022,SANDEEP AGGARWAL,OL,28732,100000,691,5972302,Paid,OL28732,12883,23-11-2022,YSR,*******6354,OL,28732,100000,847,1010404
12702,6.91E+20,10-04-2023,10-04-2023,24-04-2023,VINAY KUMAR BHATT,OL,28733,100000,691,5972302,Paid,OL28733,14757,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28733,100000,1,5093597
11130,6.91E+20,15-11-2022,15-11-2022,29-11-2022,SANDEEP AGGARWAL,OL,28734,100000,691,5972302,Paid,OL28734,12885,23-11-2022,YSR,*******6354,OL,28734,100000,847,1010404
12704,6.91E+20,10-04-2023,10-04-2023,24-04-2023,VINAY KUMAR BHATT,OL,28735,100000,691,5972302,Paid,OL28735,14759,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28735,100000,1,5093597
11127,6.91E+20,15-11-2022,15-11-2022,29-11-2022,SANDEEP AGGARWAL,OL,28736,100000,691,5972302,Paid,OL28736,12882,23-11-2022,YSR,*******6354,OL,28736,100000,847,1010404
12706,6.91E+20,10-04-2023,10-04-2023,24-04-2023,VINAY KUMAR BHATT,OL,28737,100000,691,5972302,Paid,OL28737,14761,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28737,100000,1,5093597
11129,6.91E+20,15-11-2022,15-11-2022,29-11-2022,SANDEEP AGGARWAL,OL,28738,100000,691,5972302,Paid,OL28738,12884,23-11-2022,YSR,*******6354,OL,28738,100000,847,1010404
12715,6.91E+20,10-04-2023,10-04-2023,24-04-2023,VINAY KUMAR BHATT,OL,28739,100000,691,5972302,Paid,OL28739,14770,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28739,100000,1,5093597
11126,6.91E+20,15-11-2022,15-11-2022,29-11-2022,SANDEEP AGGARWAL,OL,28740,100000,691,5972302,Paid,OL28740,12881,23-11-2022,YSR,*******6354,OL,28740,100000,847,1010404
12712,6.91E+20,10-04-2023,10-04-2023,24-04-2023,VINAY KUMAR BHATT,OL,28741,100000,691,5972302,Paid,OL28741,14767,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28741,100000,1,5093597
11310,6.91E+20,15-11-2022,15-11-2022,29-11-2022,VIPIN AGGARWAL AND SONS HUF,OL,28742,100000,691,5972302,Paid,OL28742,12889,23-11-2022,YSR,*******6354,OL,28742,100000,847,1010404
12707,6.91E+20,10-04-2023,10-04-2023,24-04-2023,VINAY KUMAR BHATT,OL,28743,100000,691,5972302,Paid,OL28743,14762,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28743,100000,1,5093597
11311,6.91E+20,15-11-2022,15-11-2022,29-11-2022,VIPIN AGGARWAL AND SONS HUF,OL,28744,100000,691,5972302,Paid,OL28744,12890,23-11-2022,YSR,*******6354,OL,28744,100000,847,1010404
12705,6.91E+20,10-04-2023,10-04-2023,24-04-2023,VINAY KUMAR BHATT,OL,28745,100000,691,5972302,Paid,OL28745,14760,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28745,100000,1,5093597
11307,6.91E+20,15-11-2022,15-11-2022,29-11-2022,VIPIN AGGARWAL AND SONS HUF,OL,28746,100000,691,5972302,Paid,OL28746,12886,23-11-2022,YSR,*******6354,OL,28746,100000,847,1010404
12711,6.91E+20,10-04-2023,10-04-2023,24-04-2023,VINAY KUMAR BHATT,OL,28747,100000,691,5972302,Paid,OL28747,14766,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28747,100000,1,5093597
11308,6.91E+20,15-11-2022,15-11-2022,29-11-2022,VIPIN AGGARWAL AND SONS HUF,OL,28748,100000,691,5972302,Paid,OL28748,12887,23-11-2022,YSR,*******6354,OL,28748,100000,847,1010404
12713,6.91E+20,10-04-2023,10-04-2023,24-04-2023,VINAY KUMAR BHATT,OL,28749,100000,691,5972302,Paid,OL28749,14768,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28749,100000,1,5093597
11309,6.91E+20,15-11-2022,15-11-2022,29-11-2022,VIPIN AGGARWAL AND SONS HUF,OL,28750,100000,691,5972302,Paid,OL28750,12888,23-11-2022,YSR,*******6354,OL,28750,100000,847,1010404
12709,6.91E+20,10-04-2023,10-04-2023,24-04-2023,VINAY KUMAR BHATT,OL,28751,100000,691,5972302,Paid,OL28751,14764,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28751,100000,1,5093597
11057,6.91E+20,15-11-2022,15-11-2022,29-11-2022,KHUSHBU AGGARWAL,OL,28752,100000,691,5972302,Paid,OL28752,12891,23-11-2022,YSR,*******6354,OL,28752,100000,847,1010404
12714,6.91E+20,10-04-2023,10-04-2023,24-04-2023,VINAY KUMAR BHATT,OL,28753,100000,691,5972302,Paid,OL28753,14769,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28753,100000,1,5093597
11059,6.91E+20,15-11-2022,15-11-2022,29-11-2022,KHUSHBU AGGARWAL,OL,28754,100000,691,5972302,Paid,OL28754,12893,23-11-2022,YSR,*******6354,OL,28754,100000,847,1010404
12703,6.91E+20,10-04-2023,10-04-2023,24-04-2023,VINAY KUMAR BHATT,OL,28755,100000,691,5972302,Paid,OL28755,14758,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28755,100000,1,5093597
11058,6.91E+20,15-11-2022,15-11-2022,29-11-2022,KHUSHBU AGGARWAL,OL,28756,100000,691,5972302,Paid,OL28756,12892,23-11-2022,YSR,*******6354,OL,28756,100000,847,1010404
12708,6.91E+20,10-04-2023,10-04-2023,24-04-2023,VINAY KUMAR BHATT,OL,28757,100000,691,5972302,Paid,OL28757,14763,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28757,100000,1,5093597
11060,6.91E+20,15-11-2022,15-11-2022,29-11-2022,KHUSHBU AGGARWAL,OL,28758,100000,691,5972302,Paid,OL28758,12894,23-11-2022,YSR,*******6354,OL,28758,100000,847,1010404
12519,6.91E+20,10-04-2023,10-04-2023,24-04-2023,DINESH KUMAR LAKHANPAL,OL,28759,100000,691,5972302,Paid,OL28759,14774,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28759,100000,1,5093597
11061,6.91E+20,15-11-2022,15-11-2022,29-11-2022,KHUSHBU AGGARWAL,OL,28760,100000,691,5972302,Paid,OL28760,12895,23-11-2022,YSR,*******6354,OL,28760,100000,847,1010404
12518,6.91E+20,10-04-2023,10-04-2023,24-04-2023,DINESH KUMAR LAKHANPAL,OL,28761,100000,691,5972302,Paid,OL28761,14773,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28761,100000,1,5093597
11137,6.91E+20,15-11-2022,15-11-2022,29-11-2022,SANDEEP AGGARWAL AND SONS HUF,OL,28762,100000,691,5972302,Paid,OL28762,12900,23-11-2022,YSR,*******6354,OL,28762,100000,847,1010404
12520,6.91E+20,10-04-2023,10-04-2023,24-04-2023,DINESH KUMAR LAKHANPAL,OL,28763,100000,691,5972302,Paid,OL28763,14775,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28763,100000,1,5093597
11135,6.91E+20,15-11-2022,15-11-2022,29-11-2022,SANDEEP AGGARWAL AND SONS HUF,OL,28764,100000,691,5972302,Paid,OL28764,12898,23-11-2022,YSR,*******6354,OL,28764,100000,847,1010404
12516,6.91E+20,10-04-2023,10-04-2023,24-04-2023,DINESH KUMAR LAKHANPAL,OL,28765,100000,691,5972302,Paid,OL28765,14771,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28765,100000,1,5093597
11136,6.91E+20,15-11-2022,15-11-2022,29-11-2022,SANDEEP AGGARWAL AND SONS HUF,OL,28766,100000,691,5972302,Paid,OL28766,12899,23-11-2022,YSR,*******6354,OL,28766,100000,847,1010404
12517,6.91E+20,10-04-2023,10-04-2023,24-04-2023,DINESH KUMAR LAKHANPAL,OL,28767,100000,691,5972302,Paid,OL28767,14772,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28767,100000,1,5093597
11133,6.91E+20,15-11-2022,15-11-2022,29-11-2022,SANDEEP AGGARWAL AND SONS HUF,OL,28768,100000,691,5972302,Paid,OL28768,12896,23-11-2022,YSR,*******6354,OL,28768,100000,847,1010404
12553,6.91E+20,10-04-2023,10-04-2023,24-04-2023,GUPTA VARUN,OL,28769,100000,691,5972302,Paid,OL28769,14779,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28769,100000,1,5093597
11134,6.91E+20,15-11-2022,15-11-2022,29-11-2022,SANDEEP AGGARWAL AND SONS HUF,OL,28770,100000,691,5972302,Paid,OL28770,12897,23-11-2022,YSR,*******6354,OL,28770,100000,847,1010404
12554,6.91E+20,10-04-2023,10-04-2023,24-04-2023,GUPTA VARUN,OL,28771,100000,691,5972302,Paid,OL28771,14780,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28771,100000,1,5093597
11094,6.91E+20,15-11-2022,15-11-2022,29-11-2022,PREM AGGARWAL AND SONS HUF,OL,28772,100000,691,5972302,Paid,OL28772,12903,23-11-2022,YSR,*******6354,OL,28772,100000,847,1010404
12552,6.91E+20,10-04-2023,10-04-2023,24-04-2023,GUPTA VARUN,OL,28773,100000,691,5972302,Paid,OL28773,14778,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28773,100000,1,5093597
11093,6.91E+20,15-11-2022,15-11-2022,29-11-2022,PREM AGGARWAL AND SONS HUF,OL,28774,100000,691,5972302,Paid,OL28774,12902,23-11-2022,YSR,*******6354,OL,28774,100000,847,1010404
12550,6.91E+20,10-04-2023,10-04-2023,24-04-2023,GUPTA VARUN,OL,28775,100000,691,5972302,Paid,OL28775,14776,18-04-2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,28775,100000,1,5093597
